,Datetime,Trafikkmengde,Solskinstid,Lufttemperatur,Relativ luftfuktighet
3750,2023-02-03 06:00:00,20.0,0.0,4.183333333333334,92.0
3751,2023-02-03 07:00:00,75.0,0.0,3.766666666666667,92.5
3752,2023-02-03 08:00:00,141.0,0.0,3.966666666666667,93.83333333333333
3753,2023-02-03 09:00:00,58.0,0.0,3.466666666666667,92.83333333333333
3754,2023-02-03 10:00:00,23.0,6.3999999999999995,3.1666666666666665,85.5
3755,2023-02-03 11:00:00,19.0,9.216666666666667,3.266666666666667,80.16666666666667
3756,2023-02-03 12:00:00,24.0,10.0,3.5833333333333335,73.5
3757,2023-02-03 13:00:00,25.0,9.616666666666667,3.766666666666667,67.66666666666667
3758,2023-02-03 14:00:00,45.0,0.0,3.6999999999999997,60.333333333333336
3759,2023-02-03 15:00:00,115.0,0.0,3.266666666666667,61.666666666666664
3760,2023-02-03 16:00:00,112.0,0.0,2.1166666666666667,69.5
3761,2023-02-03 17:00:00,54.0,0.0,1.4833333333333334,71.5
3762,2023-02-03 18:00:00,31.0,0.0,1.2,74.33333333333333
3763,2023-02-03 19:00:00,19.0,0.0,0.65,79.66666666666667
3764,2023-02-03 20:00:00,9.0,0.0,0.08333333333333333,79.5
3765,2023-02-03 21:00:00,16.0,0.0,-0.19999999999999998,77.5
3766,2023-02-03 22:00:00,7.0,0.0,-0.18333333333333335,75.5
3767,2023-02-03 23:00:00,4.0,0.0,0.08333333333333331,75.66666666666667
3768,2023-02-04 00:00:00,4.0,0.0,0.3333333333333333,72.5
3769,2023-02-04 01:00:00,2.0,0.0,2.033333333333333,60.333333333333336
3770,2023-02-04 02:00:00,0.0,0.0,2.5500000000000003,58.5
3771,2023-02-04 03:00:00,3.0,0.0,2.65,62.333333333333336
3772,2023-02-04 04:00:00,1.0,0.0,2.6166666666666667,65.83333333333333
3773,2023-02-04 05:00:00,0.0,0.0,2.4833333333333334,68.16666666666667
3774,2023-02-04 06:00:00,2.0,0.0,2.35,69.0
3775,2023-02-04 07:00:00,8.0,0.0,2.316666666666667,67.66666666666667
3776,2023-02-04 08:00:00,3.0,0.0,1.3166666666666667,76.33333333333333
3777,2023-02-04 09:00:00,13.0,0.0,1.2,81.33333333333333
3778,2023-02-04 10:00:00,19.0,0.0,1.9666666666666668,75.16666666666667
3779,2023-02-04 11:00:00,15.0,0.0,2.3833333333333333,71.33333333333333
3780,2023-02-04 12:00:00,24.0,0.0,2.6166666666666667,70.16666666666667
3781,2023-02-04 13:00:00,23.0,0.0,2.466666666666667,72.83333333333333
3782,2023-02-04 14:00:00,16.0,0.0,2.566666666666667,73.33333333333333
3783,2023-02-04 15:00:00,19.0,0.0,2.783333333333333,72.0
3784,2023-02-04 16:00:00,17.0,0.0,2.8166666666666664,71.5
3785,2023-02-04 17:00:00,20.0,0.0,2.35,77.83333333333333
3786,2023-02-04 18:00:00,19.0,0.0,2.466666666666667,82.0
3787,2023-02-04 19:00:00,12.0,0.0,3.516666666666667,76.16666666666667
3788,2023-02-04 20:00:00,8.0,0.0,3.6833333333333336,76.33333333333333
3789,2023-02-04 21:00:00,5.0,0.0,3.5833333333333335,79.83333333333333
3790,2023-02-04 22:00:00,9.0,0.0,3.5,84.5
3791,2023-02-04 23:00:00,3.0,0.0,3.35,87.66666666666667
3792,2023-02-05 00:00:00,1.0,0.0,3.3833333333333333,87.83333333333333
3793,2023-02-05 01:00:00,0.0,0.0,3.6666666666666665,85.0
3794,2023-02-05 02:00:00,3.0,0.0,3.266666666666667,87.16666666666667
3795,2023-02-05 03:00:00,0.0,0.0,3.216666666666667,87.33333333333333
3796,2023-02-05 04:00:00,0.0,0.0,2.8666666666666667,87.66666666666667
3797,2023-02-05 05:00:00,0.0,0.0,2.5166666666666666,89.33333333333333
3798,2023-02-05 06:00:00,2.0,0.0,2.1833333333333336,91.16666666666667
3799,2023-02-05 07:00:00,3.0,0.0,1.8833333333333335,91.66666666666667
3800,2023-02-05 08:00:00,2.0,0.0,1.8333333333333333,92.0
3801,2023-02-05 09:00:00,2.0,0.0,2.566666666666667,91.5
3802,2023-02-05 10:00:00,9.0,0.0,3.6,86.83333333333333
3803,2023-02-05 11:00:00,9.0,0.0,3.766666666666667,86.0
3804,2023-02-05 12:00:00,18.0,0.0,4.766666666666667,84.0
3805,2023-02-05 13:00:00,9.0,0.0,5.716666666666666,82.83333333333333
3806,2023-02-05 14:00:00,33.0,0.0,5.833333333333333,83.83333333333333
3807,2023-02-05 15:00:00,26.0,0.0,5.566666666666666,86.16666666666667
3808,2023-02-05 16:00:00,20.0,0.0,5.316666666666666,88.0
3809,2023-02-05 17:00:00,12.0,0.0,5.316666666666666,87.83333333333333
3810,2023-02-05 18:00:00,10.0,0.0,5.233333333333333,89.0
3811,2023-02-05 19:00:00,15.0,0.0,5.116666666666666,90.0
3812,2023-02-05 20:00:00,11.0,0.0,5.133333333333333,91.83333333333333
3813,2023-02-05 21:00:00,7.0,0.0,5.416666666666667,92.66666666666667
3814,2023-02-05 22:00:00,5.0,0.0,5.433333333333334,93.0
3815,2023-02-05 23:00:00,4.0,0.0,5.283333333333333,94.0
3816,2023-02-06 00:00:00,0.0,0.0,5.266666666666667,93.0
3817,2023-02-06 01:00:00,3.0,0.0,5.133333333333334,92.0
3818,2023-02-06 02:00:00,0.0,0.0,5.2,90.33333333333333
3819,2023-02-06 03:00:00,0.0,0.0,5.3,89.0
3820,2023-02-06 04:00:00,1.0,0.0,5.3500000000000005,87.83333333333333
3821,2023-02-06 05:00:00,1.0,0.0,5.3,87.0
3822,2023-02-06 06:00:00,33.0,0.0,5.566666666666666,83.83333333333333
3823,2023-02-06 07:00:00,143.0,0.0,5.683333333333334,81.0
3824,2023-02-06 08:00:00,222.0,0.0,5.716666666666666,78.83333333333333
3825,2023-02-06 09:00:00,73.0,0.0,5.616666666666666,79.0
3826,2023-02-06 10:00:00,37.0,0.0,5.8,79.0
3827,2023-02-06 11:00:00,25.0,0.0,5.966666666666666,78.16666666666667
3828,2023-02-06 12:00:00,41.0,0.0,5.966666666666666,77.33333333333333
3829,2023-02-06 13:00:00,22.0,0.0,5.466666666666666,83.5
3830,2023-02-06 14:00:00,59.0,0.0,5.783333333333334,82.5
3831,2023-02-06 15:00:00,176.0,0.0,6.216666666666666,77.0
3832,2023-02-06 16:00:00,223.0,0.0,6.800000000000001,71.83333333333333
3833,2023-02-06 17:00:00,118.0,0.0,6.483333333333333,72.66666666666667
3834,2023-02-06 18:00:00,57.0,0.0,6.75,71.33333333333333
3835,2023-02-06 19:00:00,35.0,0.0,6.0,73.5
3836,2023-02-06 20:00:00,31.0,0.0,5.900000000000001,76.16666666666667
3837,2023-02-06 21:00:00,25.0,0.0,5.866666666666667,78.16666666666667
3838,2023-02-06 22:00:00,9.0,0.0,5.866666666666667,79.0
3839,2023-02-06 23:00:00,3.0,0.0,5.8,81.66666666666667
3840,2023-02-07 00:00:00,1.0,0.0,5.800000000000001,81.66666666666667
3841,2023-02-07 01:00:00,1.0,0.0,5.283333333333333,86.83333333333333
3842,2023-02-07 02:00:00,0.0,0.0,5.233333333333333,89.0
3843,2023-02-07 03:00:00,0.0,0.0,5.233333333333333,91.16666666666667
3844,2023-02-07 04:00:00,0.0,0.0,5.416666666666667,91.83333333333333
3845,2023-02-07 05:00:00,6.0,0.0,5.633333333333333,89.0
3846,2023-02-07 06:00:00,24.0,0.0,5.483333333333333,86.0
3847,2023-02-07 07:00:00,151.0,0.0,5.316666666666666,87.0
3848,2023-02-07 08:00:00,234.0,0.0,5.400000000000001,87.5
3849,2023-02-07 09:00:00,65.0,0.0,5.3999999999999995,88.5
3850,2023-02-07 10:00:00,32.0,0.0,5.466666666666666,89.5
3851,2023-02-07 11:00:00,18.0,0.0,5.75,91.16666666666667
3852,2023-02-07 12:00:00,26.0,0.0,6.1000000000000005,91.33333333333333
3853,2023-02-07 13:00:00,36.0,0.0,6.216666666666666,90.16666666666667
3854,2023-02-07 14:00:00,43.0,0.0,6.166666666666667,90.5
3855,2023-02-07 15:00:00,182.0,0.0,6.016666666666667,92.0
3856,2023-02-07 16:00:00,185.0,0.0,5.883333333333334,93.16666666666667
3857,2023-02-07 17:00:00,91.0,0.0,5.95,94.33333333333333
3858,2023-02-07 18:00:00,49.0,0.0,6.433333333333334,95.0
3859,2023-02-07 19:00:00,19.0,0.0,6.616666666666667,95.0
3860,2023-02-07 20:00:00,17.0,0.0,6.833333333333333,94.66666666666667
3861,2023-02-07 21:00:00,28.0,0.0,6.783333333333334,92.83333333333333
3862,2023-02-07 22:00:00,12.0,0.0,6.516666666666667,92.0
3863,2023-02-07 23:00:00,4.0,0.0,6.416666666666667,92.0
3864,2023-02-08 00:00:00,1.0,0.0,6.3,92.0
3865,2023-02-08 01:00:00,2.0,0.0,6.416666666666667,91.5
3866,2023-02-08 02:00:00,1.0,0.0,6.783333333333334,90.16666666666667
3867,2023-02-08 03:00:00,0.0,0.0,6.8,89.0
3868,2023-02-08 04:00:00,0.0,0.0,6.666666666666667,87.66666666666667
3869,2023-02-08 05:00:00,4.0,0.0,6.633333333333333,83.16666666666667
3870,2023-02-08 06:00:00,32.0,0.0,6.416666666666667,85.0
3871,2023-02-08 07:00:00,133.0,0.0,6.416666666666667,87.66666666666667
3872,2023-02-08 08:00:00,203.0,0.0,6.916666666666667,82.33333333333333
3873,2023-02-08 09:00:00,54.0,0.0,7.25,79.16666666666667
3874,2023-02-08 10:00:00,33.0,0.0,7.533333333333334,78.66666666666667
3875,2023-02-08 11:00:00,31.0,0.0,7.666666666666667,79.16666666666667
3876,2023-02-08 12:00:00,34.0,0.0,7.6499999999999995,77.83333333333333
3877,2023-02-08 13:00:00,35.0,0.0,7.3999999999999995,78.0
3878,2023-02-08 14:00:00,44.0,0.0,7.383333333333334,76.0
3879,2023-02-08 15:00:00,155.0,0.0,7.333333333333333,75.33333333333333
3880,2023-02-08 16:00:00,181.0,0.0,7.366666666666667,72.66666666666667
3881,2023-02-08 17:00:00,67.0,0.0,7.333333333333333,73.0
3882,2023-02-08 18:00:00,46.0,0.0,7.366666666666667,73.16666666666667
3883,2023-02-08 19:00:00,36.0,0.0,7.3,71.33333333333333
3884,2023-02-08 20:00:00,28.0,0.0,6.933333333333334,74.66666666666667
3885,2023-02-08 21:00:00,32.0,0.0,6.416666666666667,79.16666666666667
3886,2023-02-08 22:00:00,6.0,0.0,6.3,81.5
3887,2023-02-08 23:00:00,2.0,0.0,6.233333333333333,85.66666666666667
3888,2023-02-09 00:00:00,1.0,0.0,5.333333333333333,85.5
3889,2023-02-09 01:00:00,1.0,0.0,2.983333333333333,87.5
3890,2023-02-09 02:00:00,0.0,0.0,3.35,86.66666666666667
3891,2023-02-09 03:00:00,0.0,0.0,3.6,84.5
3892,2023-02-09 04:00:00,0.0,0.0,4.266666666666667,81.33333333333333
3893,2023-02-09 05:00:00,3.0,0.0,4.866666666666666,74.5
3894,2023-02-09 06:00:00,29.0,0.0,4.5,73.83333333333333
3895,2023-02-09 07:00:00,105.0,0.0,3.9333333333333336,78.33333333333333
3896,2023-02-09 08:00:00,168.0,0.0,3.9499999999999997,79.5
3897,2023-02-09 09:00:00,44.0,0.0,2.766666666666667,83.16666666666667
3898,2023-02-09 10:00:00,19.0,0.0,3.1666666666666665,84.0
3899,2023-02-09 11:00:00,21.0,0.0,4.466666666666667,78.16666666666667
3900,2023-02-09 12:00:00,23.0,0.0,3.516666666666667,81.33333333333333
3901,2023-02-09 13:00:00,14.0,0.0,3.4499999999999997,82.16666666666667
3902,2023-02-09 14:00:00,28.0,0.0,3.1666666666666665,77.5
3903,2023-02-09 15:00:00,127.0,0.0,1.1333333333333335,86.0
3904,2023-02-09 16:00:00,126.0,0.0,2.2666666666666666,76.33333333333333
3905,2023-02-09 17:00:00,63.0,0.0,2.1999999999999997,69.83333333333333
3906,2023-02-09 18:00:00,26.0,0.0,2.4,67.33333333333333
3907,2023-02-09 19:00:00,27.0,0.0,2.2166666666666663,67.66666666666667
3908,2023-02-09 20:00:00,8.0,0.0,1.9000000000000001,71.33333333333333
3909,2023-02-09 21:00:00,13.0,0.0,2.1666666666666665,70.83333333333333
3910,2023-02-09 22:00:00,17.0,0.0,2.733333333333333,56.5
3911,2023-02-09 23:00:00,0.0,0.0,3.033333333333333,49.333333333333336
3912,2023-02-10 00:00:00,2.0,0.0,2.9166666666666665,49.333333333333336
3913,2023-02-10 01:00:00,2.0,0.0,2.316666666666667,50.0
3914,2023-02-10 02:00:00,0.0,0.0,1.25,59.666666666666664
3915,2023-02-10 03:00:00,0.0,0.0,0.9166666666666666,61.833333333333336
3916,2023-02-10 04:00:00,2.0,0.0,0.31666666666666665,68.0
3917,2023-02-10 05:00:00,1.0,0.0,0.6833333333333332,63.833333333333336
3918,2023-02-10 06:00:00,19.0,0.0,1.0,61.166666666666664
3919,2023-02-10 07:00:00,70.0,0.0,1.2666666666666666,59.5
3920,2023-02-10 08:00:00,127.0,0.0,1.1333333333333333,65.83333333333333
3921,2023-02-10 09:00:00,38.0,0.0,0.35000000000000003,83.66666666666667
3922,2023-02-10 10:00:00,17.0,0.0,0.45,90.0
3923,2023-02-10 11:00:00,11.0,0.0,0.9333333333333332,92.0
3924,2023-02-10 12:00:00,12.0,0.0,1.6333333333333335,92.0
3925,2023-02-10 13:00:00,23.0,0.0,3.8333333333333335,92.0
3926,2023-02-10 14:00:00,22.0,0.0,6.133333333333333,92.5
3927,2023-02-10 15:00:00,88.0,0.0,7.433333333333334,93.0
3928,2023-02-10 16:00:00,83.0,0.0,8.616666666666667,91.66666666666667
3929,2023-02-10 17:00:00,60.0,0.0,8.783333333333333,89.16666666666667
3930,2023-02-10 18:00:00,19.0,0.0,8.316666666666668,90.66666666666667
3931,2023-02-10 19:00:00,21.0,0.0,8.166666666666666,89.5
3932,2023-02-10 20:00:00,10.0,0.0,7.733333333333333,90.16666666666667
3933,2023-02-10 21:00:00,7.0,0.0,7.716666666666666,90.33333333333333
3934,2023-02-10 22:00:00,4.0,0.0,7.8999999999999995,88.0
3935,2023-02-10 23:00:00,6.0,0.0,8.049999999999999,84.83333333333333
3936,2023-02-11 00:00:00,1.0,0.0,7.533333333333334,85.16666666666667
3937,2023-02-11 01:00:00,3.0,0.0,7.833333333333333,86.16666666666667
3938,2023-02-11 02:00:00,1.0,0.0,7.966666666666666,86.83333333333333
3939,2023-02-11 03:00:00,0.0,0.0,8.049999999999999,84.83333333333333
3940,2023-02-11 04:00:00,0.0,0.0,7.433333333333334,83.16666666666667
3941,2023-02-11 05:00:00,0.0,0.0,7.1000000000000005,83.66666666666667
3942,2023-02-11 06:00:00,3.0,0.0,7.1000000000000005,86.83333333333333
3943,2023-02-11 07:00:00,6.0,0.0,7.2,87.33333333333333
3944,2023-02-11 08:00:00,7.0,0.0,7.633333333333333,84.0
3945,2023-02-11 09:00:00,15.0,0.0,8.183333333333334,82.83333333333333
3946,2023-02-11 10:00:00,13.0,0.0,8.333333333333334,83.0
3947,2023-02-11 11:00:00,17.0,0.0,8.233333333333333,84.33333333333333
3948,2023-02-11 12:00:00,26.0,0.0,7.6499999999999995,85.0
3949,2023-02-11 13:00:00,31.0,0.0,7.5,84.66666666666667
3950,2023-02-11 14:00:00,22.0,0.0,7.8500000000000005,78.16666666666667
3951,2023-02-11 15:00:00,29.0,0.0,7.75,80.16666666666667
3952,2023-02-11 16:00:00,34.0,0.0,7.633333333333333,81.33333333333333
3953,2023-02-11 17:00:00,29.0,0.0,6.633333333333333,89.66666666666667
3954,2023-02-11 18:00:00,19.0,0.0,6.416666666666667,93.0
3955,2023-02-11 19:00:00,8.0,0.0,6.666666666666667,94.5
3956,2023-02-11 20:00:00,13.0,0.0,7.583333333333333,95.0
3957,2023-02-11 21:00:00,10.0,0.0,8.383333333333335,92.0
3958,2023-02-11 22:00:00,13.0,0.0,8.333333333333334,86.83333333333333
3959,2023-02-11 23:00:00,6.0,0.0,8.116666666666665,85.16666666666667
3960,2023-02-12 00:00:00,1.0,0.0,7.516666666666667,88.83333333333333
3961,2023-02-12 01:00:00,1.0,0.0,7.416666666666667,92.0
3962,2023-02-12 02:00:00,2.0,0.0,7.45,92.66666666666667
3963,2023-02-12 03:00:00,0.0,0.0,7.483333333333333,92.83333333333333
3964,2023-02-12 04:00:00,0.0,0.0,7.483333333333333,92.33333333333333
3965,2023-02-12 05:00:00,1.0,0.0,7.366666666666667,92.33333333333333
3966,2023-02-12 06:00:00,1.0,0.0,7.3,93.0
3967,2023-02-12 07:00:00,4.0,0.0,7.516666666666667,91.33333333333333
3968,2023-02-12 08:00:00,4.0,0.0,7.766666666666667,88.0
3969,2023-02-12 09:00:00,4.0,0.0,7.733333333333333,87.33333333333333
3970,2023-02-12 10:00:00,13.0,0.0,7.75,88.0
3971,2023-02-12 11:00:00,15.0,0.0,7.733333333333333,88.5
3972,2023-02-12 12:00:00,18.0,0.0,7.6499999999999995,90.33333333333333
3973,2023-02-12 13:00:00,24.0,0.0,7.816666666666666,90.16666666666667
3974,2023-02-12 14:00:00,32.0,0.0,7.783333333333334,89.66666666666667
3975,2023-02-12 15:00:00,13.0,0.0,7.966666666666666,87.33333333333333
3976,2023-02-12 16:00:00,20.0,0.0,7.966666666666666,86.5
3977,2023-02-12 17:00:00,27.0,0.0,7.733333333333333,87.66666666666667
3978,2023-02-12 18:00:00,12.0,0.0,7.583333333333333,88.5
3979,2023-02-12 19:00:00,14.0,0.0,7.316666666666666,90.5
3980,2023-02-12 20:00:00,17.0,0.0,7.3,91.33333333333333
3981,2023-02-12 21:00:00,8.0,0.0,7.283333333333334,91.66666666666667
3982,2023-02-12 22:00:00,4.0,0.0,7.216666666666666,91.66666666666667
3983,2023-02-12 23:00:00,2.0,0.0,7.1499999999999995,91.33333333333333
3984,2023-02-13 00:00:00,0.0,0.0,7.1000000000000005,91.83333333333333
3985,2023-02-13 01:00:00,2.0,0.0,7.1499999999999995,92.0
3986,2023-02-13 02:00:00,0.0,0.0,7.1000000000000005,92.0
3987,2023-02-13 03:00:00,0.0,0.0,7.033333333333334,91.66666666666667
3988,2023-02-13 04:00:00,1.0,0.0,6.95,92.0
3989,2023-02-13 05:00:00,6.0,0.0,6.8500000000000005,90.33333333333333
3990,2023-02-13 06:00:00,35.0,0.0,6.8999999999999995,89.5
3991,2023-02-13 07:00:00,186.0,0.0,6.933333333333334,90.0
3992,2023-02-13 08:00:00,241.0,0.0,6.983333333333333,90.0
3993,2023-02-13 09:00:00,94.0,0.0,7.016666666666667,89.66666666666667
3994,2023-02-13 10:00:00,33.0,0.0,7.266666666666667,88.66666666666667
3995,2023-02-13 11:00:00,32.0,0.0,7.533333333333334,87.33333333333333
3996,2023-02-13 12:00:00,40.0,0.0,7.716666666666666,85.83333333333333
3997,2023-02-13 13:00:00,38.0,0.0,7.916666666666667,83.5
3998,2023-02-13 14:00:00,67.0,0.0,8.066666666666666,81.16666666666667
3999,2023-02-13 15:00:00,192.0,0.0,7.866666666666667,80.66666666666667
4000,2023-02-13 16:00:00,232.0,0.0,6.833333333333333,84.33333333333333
4001,2023-02-13 17:00:00,120.0,0.0,6.266666666666667,84.33333333333333
4002,2023-02-13 18:00:00,64.0,0.0,6.066666666666666,84.16666666666667
4003,2023-02-13 19:00:00,33.0,0.0,5.900000000000001,83.0
4004,2023-02-13 20:00:00,30.0,0.0,5.900000000000001,81.16666666666667
4005,2023-02-13 21:00:00,28.0,0.0,5.900000000000001,82.0
4006,2023-02-13 22:00:00,13.0,0.0,5.966666666666666,79.83333333333333
4007,2023-02-13 23:00:00,6.0,0.0,6.0,77.5
4008,2023-02-14 00:00:00,1.0,0.0,6.033333333333334,77.5
4009,2023-02-14 01:00:00,0.0,0.0,5.916666666666667,77.5
4010,2023-02-14 02:00:00,1.0,0.0,5.900000000000001,77.83333333333333
4011,2023-02-14 03:00:00,0.0,0.0,5.8500000000000005,78.0
4012,2023-02-14 04:00:00,1.0,0.0,5.75,78.16666666666667
4013,2023-02-14 05:00:00,6.0,0.0,5.599999999999999,77.33333333333333
4014,2023-02-14 06:00:00,35.0,0.0,5.466666666666666,77.16666666666667
4015,2023-02-14 07:00:00,178.0,0.0,5.2,77.83333333333333
4016,2023-02-14 08:00:00,242.0,0.0,5.083333333333333,77.33333333333333
4017,2023-02-14 09:00:00,81.0,0.0,4.966666666666667,77.33333333333333
4018,2023-02-14 10:00:00,33.0,0.0,5.033333333333333,76.33333333333333
4019,2023-02-14 11:00:00,37.0,0.0,5.516666666666667,73.66666666666667
4020,2023-02-14 12:00:00,40.0,0.0,5.766666666666667,72.0
4021,2023-02-14 13:00:00,41.0,0.0,5.900000000000001,71.0
4022,2023-02-14 14:00:00,73.0,0.0,5.900000000000001,72.0
4023,2023-02-14 15:00:00,181.0,0.0,5.900000000000001,72.66666666666667
4024,2023-02-14 16:00:00,247.0,0.0,5.833333333333333,73.16666666666667
4025,2023-02-14 17:00:00,92.0,0.0,5.783333333333334,74.0
4026,2023-02-14 18:00:00,50.0,0.0,5.8,73.16666666666667
4027,2023-02-14 19:00:00,30.0,0.0,5.916666666666667,71.66666666666667
4028,2023-02-14 20:00:00,22.0,0.0,5.900000000000001,72.0
4029,2023-02-14 21:00:00,15.0,0.0,5.900000000000001,72.0
4030,2023-02-14 22:00:00,24.0,0.0,5.933333333333334,72.0
4031,2023-02-14 23:00:00,6.0,0.0,5.933333333333334,72.33333333333333
4032,2023-02-15 00:00:00,1.0,0.0,6.05,72.5
4033,2023-02-15 01:00:00,0.0,0.0,6.0,72.83333333333333
4034,2023-02-15 02:00:00,1.0,0.0,5.983333333333333,72.5
4035,2023-02-15 03:00:00,1.0,0.0,5.983333333333333,71.66666666666667
4036,2023-02-15 04:00:00,1.0,0.0,5.983333333333333,73.33333333333333
4037,2023-02-15 05:00:00,5.0,0.0,6.433333333333334,72.83333333333333
4038,2023-02-15 06:00:00,36.0,0.0,6.783333333333334,71.83333333333333
4039,2023-02-15 07:00:00,162.0,0.0,7.166666666666667,69.83333333333333
4040,2023-02-15 08:00:00,247.0,0.0,7.5,69.83333333333333
4041,2023-02-15 09:00:00,59.0,0.0,7.783333333333334,69.66666666666667
4042,2023-02-15 10:00:00,36.0,0.0,8.35,66.66666666666667
4043,2023-02-15 11:00:00,36.0,0.0,8.9,65.33333333333333
4044,2023-02-15 12:00:00,46.0,0.0,9.133333333333333,65.0
4045,2023-02-15 13:00:00,44.0,0.0,9.5,62.5
4046,2023-02-15 14:00:00,54.0,0.0,9.533333333333333,61.666666666666664
4047,2023-02-15 15:00:00,193.0,0.0,9.316666666666666,63.666666666666664
4048,2023-02-15 16:00:00,210.0,0.0,9.466666666666667,61.333333333333336
4049,2023-02-15 17:00:00,89.0,0.0,9.299999999999999,61.5
4050,2023-02-15 18:00:00,54.0,0.0,8.316666666666666,64.66666666666667
4051,2023-02-15 19:00:00,45.0,0.0,6.683333333333334,72.66666666666667
4052,2023-02-15 20:00:00,20.0,0.0,5.566666666666666,83.33333333333333
4053,2023-02-15 21:00:00,34.0,0.0,5.066666666666666,86.0
4054,2023-02-15 22:00:00,16.0,0.0,4.966666666666667,88.0
4055,2023-02-15 23:00:00,6.0,0.0,5.3999999999999995,88.66666666666667
4056,2023-02-16 00:00:00,2.0,0.0,5.8500000000000005,88.33333333333333
4057,2023-02-16 01:00:00,0.0,0.0,6.066666666666666,88.83333333333333
4058,2023-02-16 02:00:00,0.0,0.0,6.416666666666667,88.16666666666667
4059,2023-02-16 03:00:00,0.0,0.0,6.733333333333333,87.66666666666667
4060,2023-02-16 04:00:00,0.0,0.0,6.766666666666667,84.5
4061,2023-02-16 05:00:00,4.0,0.0,6.3,78.33333333333333
4062,2023-02-16 06:00:00,30.0,0.0,5.95,79.16666666666667
4063,2023-02-16 07:00:00,159.0,0.0,5.483333333333333,81.66666666666667
4064,2023-02-16 08:00:00,209.0,0.0,5.3500000000000005,83.0
4065,2023-02-16 09:00:00,65.0,0.0,5.783333333333334,82.83333333333333
4066,2023-02-16 10:00:00,31.0,0.0,6.5,78.4
4067,2023-02-16 11:00:00,41.0,0.0,6.983333333333333,72.33333333333333
4068,2023-02-16 12:00:00,45.0,0.0,6.766666666666667,74.5
4069,2023-02-16 13:00:00,35.0,0.0,6.75,72.33333333333333
4070,2023-02-16 14:00:00,48.0,0.0,6.316666666666666,74.33333333333333
4071,2023-02-16 15:00:00,186.0,0.0,5.75,75.33333333333333
4072,2023-02-16 16:00:00,189.0,0.0,4.416666666666667,79.66666666666667
4073,2023-02-16 17:00:00,107.0,0.0,4.266666666666667,80.5
4074,2023-02-16 18:00:00,48.0,0.0,4.583333333333333,85.5
4075,2023-02-16 19:00:00,39.0,0.0,5.0,86.0
4076,2023-02-16 20:00:00,22.0,0.0,4.716666666666667,87.83333333333333
4077,2023-02-16 21:00:00,19.0,0.0,4.416666666666667,89.16666666666667
4078,2023-02-16 22:00:00,12.0,0.0,4.083333333333333,89.16666666666667
4079,2023-02-16 23:00:00,3.0,0.0,4.5,87.33333333333333
4080,2023-02-17 00:00:00,2.0,0.0,4.583333333333333,88.83333333333333
4081,2023-02-17 01:00:00,0.0,0.0,4.55,91.0
4082,2023-02-17 02:00:00,0.0,0.0,4.75,92.16666666666667
4083,2023-02-17 03:00:00,0.0,0.0,5.283333333333334,93.0
4084,2023-02-17 04:00:00,1.0,0.0,5.3999999999999995,92.5
4085,2023-02-17 05:00:00,5.0,0.0,5.3999999999999995,88.66666666666667
4086,2023-02-17 06:00:00,24.0,0.0,4.7,86.83333333333333
4087,2023-02-17 07:00:00,61.0,0.0,4.1,86.5
4088,2023-02-17 08:00:00,123.0,0.0,4.783333333333333,84.0
4089,2023-02-17 09:00:00,40.0,0.0,5.583333333333333,86.66666666666667
4090,2023-02-17 10:00:00,20.0,0.0,6.433333333333334,89.0
4091,2023-02-17 11:00:00,21.0,0.0,6.616666666666667,89.83333333333333
4092,2023-02-17 12:00:00,20.0,0.0,6.8999999999999995,92.66666666666667
4093,2023-02-17 13:00:00,19.0,0.0,4.583333333333333,92.0
4094,2023-02-17 14:00:00,43.0,0.0,4.75,88.33333333333333
4095,2023-02-17 15:00:00,100.0,0.0,5.3,83.16666666666667
4096,2023-02-17 16:00:00,105.0,0.0,5.166666666666667,77.0
4097,2023-02-17 17:00:00,50.0,0.0,5.483333333333333,69.16666666666667
4098,2023-02-17 18:00:00,24.0,0.0,4.516666666666667,75.16666666666667
4099,2023-02-17 19:00:00,12.0,0.0,4.683333333333334,67.33333333333333
4100,2023-02-17 20:00:00,17.0,0.0,4.633333333333334,64.0
4101,2023-02-17 21:00:00,18.0,0.0,3.4333333333333336,76.0
4102,2023-02-17 22:00:00,11.0,0.0,2.9,80.0
4103,2023-02-17 23:00:00,8.0,0.0,2.733333333333333,81.83333333333333
4104,2023-02-18 00:00:00,1.0,0.0,2.4,84.83333333333333
4105,2023-02-18 01:00:00,4.0,0.0,2.3333333333333335,87.66666666666667
4106,2023-02-18 02:00:00,0.0,0.0,2.4166666666666665,87.16666666666667
4107,2023-02-18 03:00:00,3.0,0.0,2.5,85.66666666666667
4108,2023-02-18 04:00:00,0.0,0.0,2.2333333333333334,85.83333333333333
4109,2023-02-18 05:00:00,0.0,0.0,1.75,86.66666666666667
4110,2023-02-18 06:00:00,2.0,0.0,1.8,85.66666666666667
4111,2023-02-18 07:00:00,1.0,0.0,0.9500000000000001,88.5
4112,2023-02-18 08:00:00,6.0,0.0,1.0166666666666666,91.83333333333333
4113,2023-02-18 09:00:00,18.0,0.0,1.75,89.66666666666667
4114,2023-02-18 10:00:00,17.0,0.0,1.7,87.83333333333333
4115,2023-02-18 11:00:00,23.0,0.0,1.5999999999999999,85.5
4116,2023-02-18 12:00:00,27.0,0.0,1.9000000000000001,86.33333333333333
